cms_certification_num,payer,code,internal_revenue_code,description,inpatient_outpatient,price,code_disambiguator
20001,CASH PRICE,80365,Px00030110680,HC DRUG SCREENING OXYCODONE,BOTH,70.0,NONE
20001,CASH PRICE,80369,Px00030110684,HC SKELETAL MUSCLE RELAXANT 1 OR 2,BOTH,107.0,NONE
20001,CASH PRICE,80375,Px00030110690,HC DRUG/SUBSTANCE NOS 1-3,BOTH,72.0,NONE
20001,CASH PRICE,82040,Px00030110700,HC ALBUMIN SERUM PLASMA/WHOLE BLOOD #,BOTH,24.0,NONE
20001,CASH PRICE,82042,Px00030110734,HC OTHER SOURCE ALBUMIN QUANTITATIVE EACH SPECIMEN #,BOTH,24.0,NONE
20001,CASH PRICE,82523,Px00030110740,HC COLLAGEN CROSS LINKS ANY METHOD #,BOTH,56.0,NONE
20001,CASH PRICE,82530,Px00030110741,HC CORTISOL FREE #,BOTH,70.0,NONE
20001,CASH PRICE,82784,Px00030110742,HC ASSAY OF GAMMAGLOBULIN IGA IGD IGG IGM EACH #,BOTH,24.0,NONE
20001,CASH PRICE,82977,Px00030110744,HC ASSAY OF GLUTAMYLTRASE GAMMA #,BOTH,48.0,NONE
20001,CASH PRICE,83020,Px00030110746,HC HEMOGLOBIN FRACTJ/QUANTJ ELECTROPHORESIS #,BOTH,76.0,NONE
20001,CASH PRICE,83516,Px00030110748,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP #,BOTH,40.0,NONE
20001,CASH PRICE,83516,Px00030110749,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP #,BOTH,44.0,NONE
20001,CASH PRICE,83520,Px00030110761,HC IMMUNOASSAY ANALYTE QUANTITATIVE NOS #,BOTH,100.0,NONE
20001,CASH PRICE,83520,Px00030110762,HC IMMUNOASSAY ANALYTE QUANTITATIVE NOS #,BOTH,100.0,NONE
20001,CASH PRICE,83520,Px00030110765,HC IMMUNOASSAY ANALYTE QUANTITATIVE NOS #,BOTH,116.0,NONE
20001,CASH PRICE,83883,Px00030110773,HC ASSAY OF NEPHELOMETRY EACH ANALYTE NES #,BOTH,48.0,NONE
20001,CASH PRICE,83916,Px00030110774,HC OLIGOCLONAL IMMUNE #,BOTH,24.0,NONE
20001,CASH PRICE,84270,Px00030110780,HC ASSAY OF SEX HORMONE BINDING GLOBULIN #,BOTH,24.0,NONE
20001,CASH PRICE,84403,Px00030110782,HC ASSAY OF TESTOSTERONE TOTAL #,BOTH,24.0,NONE
20001,CASH PRICE,84450,Px00030110785,HC TRANSFERASE ASPARTATE AMINO AST SGOT #,BOTH,48.0,NONE
20001,CASH PRICE,84460,Px00030110786,HC TRANSFERASE ALANINE AMINO ALT SGPT #,BOTH,48.0,NONE
20001,CASH PRICE,84482,Px00030110787,HC TRIIODOTHYRONINE T3 REVERSE #,BOTH,56.0,NONE
20001,CASH PRICE,84520,Px00030110788,HC ASSAY OF UREA NITROGEN QUANTITATIVE #,BOTH,48.0,NONE
20001,CASH PRICE,84105,Px00030110789,HC ASSAY OF PHOSPHORUS INORGANIC URINE #,BOTH,16.0,NONE
20001,CASH PRICE,84133,Px00030110790,HC POTASSIUM URINE #,BOTH,16.0,NONE
20001,CASH PRICE,84156,Px00030110795,HC PROTEIN TOTAL XCPT REFRACTOMETRY URINE #,BOTH,44.0,NONE
20001,CASH PRICE,84156,Px00030110796,HC PROTEIN TOTAL XCPT REFRACTOMETRY URINE #,BOTH,44.0,NONE
20001,CASH PRICE,84202,Px00030110797,HC PROTOPORPHYRIN RBC QUANTITATIVE #,BOTH,96.0,NONE
20001,CASH PRICE,84300,Px00030110798,HC ASSAY OF URINE SODIUM #,BOTH,16.0,NONE
20001,CASH PRICE,84392,Px00030110799,HC ASSAY OF SULFATE URINE #,BOTH,16.0,NONE
20001,CASH PRICE,84402,Px00030110800,HC ASSAY OF TESTOSTERONE FREE #,BOTH,24.0,NONE
20001,CASH PRICE,84402,Px00030110801,HC ASSAY OF TESTOSTERONE FREE #,BOTH,32.0,NONE
20001,CASH PRICE,84560,Px00030110802,HC ASSAY OF URIC ACID OTHER SOURCE #,BOTH,16.0,NONE
20001,CASH PRICE,84704,Px00030110804,HC GONADOTROPIN CHORIONIC HCG FREE BETA CHAIN #,BOTH,40.0,NONE
20001,CASH PRICE,83516,Px00030110805,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP #,BOTH,184.0,NONE
20001,CASH PRICE,83021,Px00030110806,HC HEMOGLOBIN FRACTJ/QUANTJ CHROMOTOGRAPHY #,BOTH,60.0,NONE
20001,CASH PRICE,80230,Px00030110807,HC  DRUG ASSAY INFLIXIMAB #,BOTH,304.0,NONE
20001,CASH PRICE,84154,Px00030110838,HC ASSAY OF PROSTATE SPECIFIC ANTIGEN FREE #,BOTH,36.0,NONE
20001,CASH PRICE,83516,Px00030110839,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP #,BOTH,36.0,NONE
20001,CASH PRICE,82397,Px00030110840,HC CHEMILUMINESCENT ASSAY #,BOTH,420.0,NONE
20001,CASH PRICE,83516,Px00030110841,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP #,BOTH,78.0,NONE
20001,CASH PRICE,83516,Px00030110842,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP #,BOTH,128.0,NONE
20001,CASH PRICE,82785,Px00030110846,HC ASSAY OF GAMMAGLOBULIN IGE #,BOTH,16.0,NONE
20001,CASH PRICE,82040,Px00030112003,HC ASSAY OF SERUM ALBUMIN,BOTH,43.0,NONE
20001,CASH PRICE,80197,Px00030112019,HC ASSAY OF TACROLIMUS,BOTH,200.0,NONE
20001,CASH PRICE,82043,Px00030112020,HC MICROALBUMIN QUANTITATIVE,BOTH,76.0,NONE
20001,CASH PRICE,82247,Px00030112023,HC BILIRUBIN TOTAL,BOTH,43.0,NONE
20001,CASH PRICE,83880,Px00030112024,HC NATRIURETIC PEPTIDE,BOTH,325.0,NONE
20001,CASH PRICE,82009,Px00030112025,HC TEST FOR ACETONE/KETONES,BOTH,61.0,NONE
20001,CASH PRICE,80074,Px00030112029,HC HEPATITIS ACUTE PANEL,BOTH,225.0,NONE
20001,CASH PRICE,80051,Px00030112031,HC ELECTROLYTE PANEL,BOTH,46.0,NONE
20001,CASH PRICE,83986,Px00030112035,HC PH BODY FLUID NOT OTHERWISE SPECIFIED,BOTH,26.0,NONE
20001,CASH PRICE,84590,Px00030112039,HC ASSAY OF VITAMIN A #,BOTH,222.0,NONE
20001,CASH PRICE,82248,Px00030112043,HC BILIRUBIN DIRECT,BOTH,43.0,NONE
20001,CASH PRICE,83935,Px00030112044,HC OSMOLALITY URINE,BOTH,159.0,NONE
20001,CASH PRICE,84134,Px00030112045,HC PREALBUMIN,BOTH,128.0,NONE
20001,CASH PRICE,80156,Px00030112046,HC CARBAMAZEPINE-TEGRETOL,BOTH,104.0,NONE
20001,CASH PRICE,84402,Px00030112048,HC TESTOSTERONE FREE,BOTH,184.0,NONE
20001,CASH PRICE,80184,Px00030112050,HC DRUG SCREEN QUANTITATIVE PHENOBARBITAL #,BOTH,164.0,NONE
20001,CASH PRICE,84600,Px00030112053,HC ASSAY OF VOLATILES,BOTH,200.0,NONE
20001,CASH PRICE,84133,Px00030112055,HC POTASSIUM URINE,BOTH,53.0,NONE
20001,CASH PRICE,82310,Px00030112060,HC CALCIUM TOTAL #,BOTH,35.0,NONE
20001,CASH PRICE,80048,Px00030112061,HC BASIC METABOLIC PANEL,BOTH,56.0,NONE
20001,CASH PRICE,80053,Px00030112062,HC COMPREHEN METABOLIC PANEL,BOTH,70.0,NONE
20001,CASH PRICE,80061,Px00030112063,HC LIPID PANEL,BOTH,60.0,NONE
20001,CASH PRICE,80069,Px00030112064,HC RENAL PANEL,BOTH,58.0,NONE
20001,CASH PRICE,84144,Px00030112067,HC PROGESTERONE,BOTH,167.0,NONE
20001,CASH PRICE,80198,Px00030112071,HC ASSAY OF THEOPHYLLINE,BOTH,79.0,NONE
20001,CASH PRICE,84146,Px00030112073,HC PROLACTIN,BOTH,136.0,NONE
20001,CASH PRICE,80055,Px00030112076,HC OBSTETRIC PANEL #,BOTH,251.0,NONE
20001,CASH PRICE,80186,Px00030112088,HC ASSAY OF PHENYTOIN FREE,BOTH,164.0,NONE
20001,CASH PRICE,80192,Px00030112091,HC DRUG SCREEN QUANTITATIVE PROCAINAMIDE METABOLITE #,BOTH,208.0,NONE
20001,CASH PRICE,80195,Px00030112093,HC ASSAY OF SIROLIMUS,BOTH,388.0,NONE
20001,CASH PRICE,80201,Px00030112094,HC DRUG SCREEN QUANTITATIVE TOPIRAMATE #,BOTH,224.0,NONE
20001,CASH PRICE,80194,Px00030112097,HC ASSAY OF QUINIDINE,BOTH,176.0,NONE
20001,CASH PRICE,84588,Px00030112098,HC ASSAY OF VASOPRESSIN ANTI-DIURETIC HORMONE #,BOTH,105.0,NONE
20001,CASH PRICE,83525,Px00030112100,HC ASSAY OF INSULIN,BOTH,36.0,NONE
20001,CASH PRICE,80076,Px00030112103,HC HEPATIC FUNCTION PANEL,BOTH,52.0,NONE
20001,CASH PRICE,84100,Px00030112107,HC ASSAY PHOSPHORUS,BOTH,43.0,NONE
20001,CASH PRICE,82140,Px00030112108,HC ASSAY OF AMMONIA,BOTH,159.0,NONE
20001,CASH PRICE,80162,Px00030112109,HC ASSAY OF DIGOXIN,BOTH,76.0,NONE
20001,CASH PRICE,84403,Px00030112115,HC TESTOSTERONE TOTAL,BOTH,32.0,NONE
20001,CASH PRICE,80178,Px00030112116,HC ASSAY OF LITHIUM,BOTH,80.0,NONE
20001,CASH PRICE,82340,Px00030112121,HC ASSAY OF CALCIUM IN URINE,BOTH,179.0,NONE
20001,CASH PRICE,80188,Px00030112124,HC DRUG SCREEN QUANTITATIVE PRIMIDONE #,BOTH,164.0,NONE
20001,CASH PRICE,80299,Px00030112130,HC QUANTITATIVE ASSAY DRUG LAMOTRIGINE,BOTH,208.0,NONE
20001,CASH PRICE,82671,Px00030112132,HC ASSAY OF ESTROGENS,BOTH,97.0,NONE
20001,CASH PRICE,84586,Px00030112134,HC ASSAY OF VASOACTIVE INTESTINAL PEPTIDE #,BOTH,424.0,NONE
20001,CASH PRICE,82365,Px00030112138,HC CALCULUS SPECTROSCOPY,BOTH,52.0,NONE
20001,CASH PRICE,84206,Px00030112143,HC PROINSULIN,BOTH,311.0,NONE
20001,CASH PRICE,83018,Px00030112144,HC HEAVY METAL QUANTIATIVE EACH NES #,BOTH,110.0,NONE
20001,CASH PRICE,84376,Px00030112145,HC SUGARS SINGLE QUALITATIVE EACH SPECIMEN,BOTH,15.0,NONE
20001,CASH PRICE,83970,Px00030112161,HC PARATHORMONE (PARATHYROID HORMONE),BOTH,340.0,NONE
20001,CASH PRICE,80170,Px00030112164,HC ASSAY OF GENTAMICIN,BOTH,225.0,NONE
20001,CASH PRICE,84300,Px00030112172,HC SODIUM URINE,BOTH,53.0,NONE
20001,CASH PRICE,80158,Px00030112173,HC CYCLOSPORINE,BOTH,136.0,NONE
20001,CASH PRICE,80164,Px00030112174,HC ASSAY DIPROPYLACETIC ACID,BOTH,104.0,NONE
20001,CASH PRICE,84446,Px00030112175,HC ASSAY OF TOCOPHEROL ALPHA VITAMIN E #,BOTH,198.0,NONE
20001,CASH PRICE,80299,Px00030112177,HC QUANTITATIVE ASSAY DRUG CAFFEINE,BOTH,623.0,NONE
20001,CASH PRICE,83916,Px00030112178,HC OLIGOCLONAL IMMUNE (OLIGOCLONAL BANDS),BOTH,128.0,NONE
20001,CASH PRICE,84597,Px00030112185,HC ASSAY OF VITAMIN K #,BOTH,289.0,NONE
20001,CASH PRICE,80299,Px00030112196,HC QUANTITATIVE ASSAY DRUG AMIODARONE,BOTH,224.0,NONE
20001,CASH PRICE,80299,Px00030112197,HC QUANTITATIVE ASSAY DRUG FLECAINIDE,BOTH,208.0,NONE
20001,CASH PRICE,84202,Px00030112199,HC PROTOPORPHYRIN RBC QUANTITATIVE,BOTH,67.0,NONE
20001,CASH PRICE,80299,Px00030112215,HC QUANTITATIVE ASSAY DRUG METHOTREXATE,BOTH,276.0,NONE
20001,CASH PRICE,82565,Px00030112217,HC ASSAY CREATININE,BOTH,43.0,NONE
20001,CASH PRICE,80185,Px00030112228,HC ASSAY OF PHENYTOIN TOTAL,BOTH,76.0,NONE
20001,CASH PRICE,84132,Px00030112229,HC POTASSIUM,BOTH,43.0,NONE
20001,CASH PRICE,83735,Px00030112248,HC MAGNESIUM,BOTH,45.0,NONE
20001,CASH PRICE,82465,Px00030112251,HC CHOLESTEROL,BOTH,43.0,NONE
20001,CASH PRICE,82776,Px00030112271,HC GALACTOSE 1 PHOS URIDYL TRANSFERASE SCREEN,BOTH,155.0,NONE
20001,CASH PRICE,83986,Px00030112273,HC PH BODY FLUID,BOTH,72.0,NONE
20001,CASH PRICE,82232,Px00030112277,HC BETA-2-MICROGLOBULIN URINE,BOTH,233.0,NONE
20001,CASH PRICE,82274,Px00030112278,HC ASSAY TEST FOR BLOOD FECAL,BOTH,26.0,NONE
20001,CASH PRICE,83655,Px00030112289,HC LEAD QUANT URINE,BOTH,184.0,NONE
20001,CASH PRICE,83519,Px00030112297,HC ACETYLCHOLINE BINDING AB,BOTH,264.0,NONE
20001,CASH PRICE,82150,Px00030112298,HC AMYLASE,BOTH,52.0,NONE
20001,CASH PRICE,83090,Px00030112310,HC ASSAY OF HOMOCYSTEINE #,BOTH,100.0,NONE
20001,CASH PRICE,84155,Px00030112314,HC TOTAL PROTEIN,BOTH,43.0,NONE
20001,CASH PRICE,82157,Px00030112315,HC ANDROSTENEDIONE #,BOTH,311.0,NONE
20001,CASH PRICE,83088,Px00030112330,HC ASSAY OF HISTAMINE #,BOTH,192.0,NONE
20001,CASH PRICE,84403,Px00030112336,HC TESTOSTERONE,BOTH,89.0,NONE
20001,CASH PRICE,84203,Px00030112337,HC ZINC PROTOPORPHYRINS,BOTH,67.0,NONE
20001,CASH PRICE,82042,Px00030112351,HC OTHER SOURCE ALBUMIN QUANTITATIVE EACH SPECIMEN,BOTH,43.0,NONE
20001,CASH PRICE,82384,Px00030112353,HC CATECHOLAMINES FRACTIONATED UR,BOTH,311.0,NONE
20001,CASH PRICE,82570,Px00030112358,HC CREATININE OTHER SOURCE,BOTH,43.0,NONE
20001,CASH PRICE,82657,Px00030112361,HC ENZYME CELL ACTIVITY,BOTH,200.0,NONE
20001,CASH PRICE,83874,Px00030112373,HC MYOGLOBIN SERUM,BOTH,180.0,NONE
20001,CASH PRICE,83930,Px00030112375,HC OSMOLALITY,BOTH,147.0,NONE
20001,CASH PRICE,84150,Px00030112377,HC ASSAY OF PROSTAGLNDIN EACH #,BOTH,79.0,NONE
20001,CASH PRICE,84450,Px00030112384,HC SGOT (AST),BOTH,43.0,NONE
20001,CASH PRICE,80150,Px00030112403,HC ASSAY OF AMIKACIN,BOTH,224.0,NONE
20001,CASH PRICE,83918,Px00030112435,"HC ORGANIC ACIDS, URINE (ARUP)",BOTH,176.0,NONE
20001,CASH PRICE,83520,Px00030112441,HC TSH RECEPTOR AB (ARUP),BOTH,68.0,NONE
20001,CASH PRICE,83883,Px00030112517,HC KAPPA LIGHT CHAIN,BOTH,40.0,NONE
20001,CASH PRICE,80157,Px00030112643,HC DRUG ASSAY CARBAMAZEPINE FREE #,BOTH,164.0,NONE
20001,CASH PRICE,82679,Px00030112650,HC ESTRONE,BOTH,103.0,NONE
20001,CASH PRICE,80299,Px00030112656,HC QUANTITATIVE ASSAY DRUG THC,BOTH,219.0,NONE
20001,CASH PRICE,84443,Px00030112660,HC TSH,BOTH,70.0,NONE
20001,CASH PRICE,83615,Px00030112736,HC LDH BODY FLUID,BOTH,165.0,NONE
20001,CASH PRICE,84540,Px00030112778,HC UREA NITROGEN-24 HR URINE,BOTH,52.0,NONE
20001,CASH PRICE,84080,Px00030112845,HC ALKALINE PHOSPHATE BONE SPECIFIC,BOTH,155.0,NONE
20001,CASH PRICE,83516,Px00030112909,HC ANTI-GLIADIN IGA,BOTH,100.0,NONE
20001,CASH PRICE,83516,Px00030112910,HC ANTI-GLIADIN IGG,BOTH,100.0,NONE
20001,CASH PRICE,84166,Px00030112988,HC ASSAY PROTEIN E-PHORESIS/URINE/CSF,BOTH,40.0,NONE
20001,CASH PRICE,82010,Px00030113011,HC BETA HYDROXYBUTYRATE,BOTH,68.0,NONE
20001,CASH PRICE,82340,Px00030113075,HC CALCIUM URINE RANDOM,BOTH,36.0,NONE
20001,CASH PRICE,83519,Px00030113079,HC IMMUNOASSAY ANALYTE QUANT RADIOIMMUNOASSAY #,BOTH,58.0,NONE
20001,CASH PRICE,82435,Px00030113102,HC CHLORIDE BLOOD POCT,BOTH,75.0,NONE
20001,CASH PRICE,82523,Px00030113181,HC C-TELOPEPTIDE CROSSLINK (CTXAR),BOTH,88.0,NONE
20001,CASH PRICE,83516,Px00030113289,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP #,BOTH,108.0,NONE
20001,CASH PRICE,82805,Px00030113346,HC GASES BLOOD W/ DIRECT MEASURE 02 SATURATION,BOTH,260.0,NONE
20001,CASH PRICE,82803,Px00030113347,HC BLOOD GASES ANY COMBINATION,BOTH,260.0,NONE
20001,CASH PRICE,82947,Px00030113377,HC GLUCOSE QUANT BLOOD (EXCEPT REAGENT STRIP) POCT,BOTH,75.0,NONE
20001,CASH PRICE,83018,Px00030113413,HC HEAVY METAL QUANTIATIVE EACH NES #,BOTH,167.0,NONE
20001,CASH PRICE,83519,Px00030113492,HC IMMUNOASSAY ANALYTE QUANT RADIOIMMUNOASSAY #,BOTH,58.0,NONE
20001,CASH PRICE,83516,Px00030113493,HC IMMUNOASSAY F/ANALY MULTIPLE,BOTH,64.0,NONE
20001,CASH PRICE,83520,Px00030113501,"HC IMMUNOASSAY,QUANT NOT OTHER SPEC",BOTH,116.0,NONE
20001,CASH PRICE,83605,Px00030113541,HC LACTATE (LACTIC ACID) POCT,BOTH,172.0,NONE
20001,CASH PRICE,83735,Px00030113587,HC MAGNESIUM RANDOM URINE,BOTH,40.0,NONE
20001,CASH PRICE,82040,Px00030113660,HC MS-ALBUMIN SERUM,BOTH,43.0,NONE
20001,CASH PRICE,84153,Px00030113799,HC PROSTATE SPEC ANTIGEN(PSA)TOTAL,BOTH,48.0,NONE
20001,CASH PRICE,84165,Px00030113814,HC PROTEIN ELECTROPHORESIS-SERUM,BOTH,96.0,NONE
20001,CASH PRICE,80299,Px00030113866,HC QUANTITATIVE ASSAY DRUG IPUPROFEN,BOTH,208.0,NONE
20001,CASH PRICE,83883,Px00030113913,HC ASSAY OF NEPHELOMETRY EACH ANALYTE NES #,BOTH,97.0,NONE
20001,CASH PRICE,82172,Px00030113941,HC APOLIPOPROTEIN (B-100) EA,BOTH,105.0,NONE
20001,CASH PRICE,82384,Px00030113956,HC CATECHOLAMINES FRACTIONATED #,BOTH,58.0,NONE
20001,CASH PRICE,82397,Px00030113987,HC IGF BINDING PROTEIN-3,BOTH,48.0,NONE
20001,CASH PRICE,84295,Px00030114097,HC SODIUM SERUM POCT,BOTH,75.0,NONE
20001,CASH PRICE,84402,Px00030114152,"HC TESTOSTERONE,TOTAL/FREE",BOTH,32.0,NONE
20001,CASH PRICE,80200,Px00030114183,HC ASSAY FOR TOBRAMYCIN,BOTH,89.0,NONE
20001,CASH PRICE,84443,Px00030114208,HC TSH REFLEX TO FT4,BOTH,96.0,NONE
20001,CASH PRICE,84560,Px00030114229,HC ASSAY OF URIC ACID OTHER SOURCE #,BOTH,79.0,NONE
20001,CASH PRICE,84560,Px00030114230,HC URIC ACID URINE RANDOM,BOTH,52.0,NONE
20001,CASH PRICE,80329,Px00030114302,HC ANALGESICS NON-OPIOID 1 OR 2 ACETAMINOPHEN,BOTH,80.0,NONE
20001,CASH PRICE,80335,Px00030114303,HC ANTIDEPRESSANT TRICYCLIC 1/2 NORTRIPTYLINE,BOTH,90.0,NONE
20001,CASH PRICE,80335,Px00030114304,HC ANTIDEPRESSANT TRICYCLIC 1/2 DESIPRAMINE,BOTH,90.0,NONE
20001,CASH PRICE,80335,Px00030114305,HC ANTIDEPRESSANT TRICYCLIC 1/2 IMIPRAMINE,BOTH,86.0,NONE
20001,CASH PRICE,80335,Px00030114306,HC ANTIDEPRESSANT TRICYCLIC 1/2 AMITRIPTYLINE,BOTH,86.0,NONE
20001,CASH PRICE,80335,Px00030114307,HC ANTIDEPRESSANT TRICYCLIC 1/2 DOXEPINE,BOTH,96.0,NONE
20001,CASH PRICE,80305,Px00030114379,"HC DRUG TEST PRSMV DIRECT OPT OBS, PER DOS",BOTH,58.0,NONE
20001,CASH PRICE,80307,Px00030114381,"HC DRUG TEST PRSMV CHEM ANLYZR, PER DOS",BOTH,80.0,NONE
20001,CASH PRICE,80307,Px00030114382,"HC DRUG TEST PRSMV CHEM ANLYZR, ACETAMINOPHEN, PER DOS",BOTH,80.0,NONE
20001,CASH PRICE,80307,Px00030114383,"HC DRUG TEST PRSMV CHEM ANLYZR, ALCOHOL, PER DOS",BOTH,90.0,NONE
20001,CASH PRICE,80307,Px00030114384,"HC DRUG TEST PRSMV CHEM ANLYZR, AMPHETAMINES, PER DOS",BOTH,70.0,NONE
20001,CASH PRICE,80307,Px00030114385,"HC DRUG TEST PRSMV CHEM ANLYZR, BARBITURATES, PER DOS",BOTH,68.0,NONE
20001,CASH PRICE,80307,Px00030114386,"HC DRUG TEST PRSMV CHEM ANLYZR, BENZODIAZEPINE, PER DOS",BOTH,68.0,NONE
20001,CASH PRICE,80307,Px00030114388,"HC DRUG TEST PRSMV CHEM ANLYZR, COCAINE, PER DOS",BOTH,68.0,NONE
20001,CASH PRICE,80307,Px00030114389,"HC DRUG TEST PRSMV CHEM ANLYZR, CORDSTAT, PER DOS",BOTH,267.0,NONE
20001,CASH PRICE,80307,Px00030114391,"HC DRUG TEST PRSMV CHEM ANLYZR, MECONIUM, PER DOS",BOTH,228.0,NONE
20001,CASH PRICE,80307,Px00030114392,"HC DRUG TEST PRSMV CHEM ANLYZR, METH, PER DOS",BOTH,51.0,NONE
20001,CASH PRICE,80307,Px00030114393,"HC DRUG TEST PRSMV CHEM ANLYZR, METHADONE, PER DOS",BOTH,72.0,NONE
20001,CASH PRICE,80307,Px00030114394,"HC DRUG TEST PRSMV CHEM ANLYZR, NICOTINE, PER DOS",BOTH,120.0,NONE
20001,CASH PRICE,80307,Px00030114400,"HC DRUG TEST PRSMV CHEM ANLYZR, OPIATES, PER DOS",BOTH,68.0,NONE
20001,CASH PRICE,80307,Px00030114401,"HC DRUG TEST PRSMV CHEM ANLYZR, PCP, PER DOS",BOTH,48.0,NONE
20001,CASH PRICE,80307,Px00030114403,"HC DRUG TEST PRSMV CHEM ANLYZR, SALICYLATE, PER DOS",BOTH,80.0,NONE
20001,CASH PRICE,80307,Px00030114405,"HC DRUG TEST PRSMV CHEM ANLYZR, THC, PER DOS",BOTH,68.0,NONE
20001,CASH PRICE,80307,Px00030114406,"HC DRUG TEST PRSMV CHEM ANLYZR, TRICYCLICS, PER DOS",BOTH,80.0,NONE
20001,CASH PRICE,84410,Px00030114407,HC TESTOSTERONE BIOAVAILABLE,BOTH,55.0,NONE
20001,CASH PRICE,86777,Px00030200108,HC ANTIBODY TOXOPLASMA #,BOTH,82.0,NONE
20001,CASH PRICE,86635,Px00030200109,HC ANTIBODY COCCIDIOIDES #,BOTH,402.0,NONE
20001,CASH PRICE,86336,Px00030200110,HC INHIBIN A #,BOTH,173.0,NONE
20001,CASH PRICE,86376,Px00030200114,HC MICROSOMAL ANTIBODIES EACH #,BOTH,246.0,NONE
20001,CASH PRICE,86698,Px00030200115,HC ANTIBODY HISTOPLASMA #,BOTH,20.0,NONE
20001,CASH PRICE,86341,Px00030200117,HC ISLET CELL ANTIBODY #,BOTH,229.0,NONE
20001,CASH PRICE,86735,Px00030200118,HC ANTIBODY MUMPS #,BOTH,246.0,NONE
20001,CASH PRICE,86658,Px00030200119,HC ANTIBODY ENTEROVIRUS #,BOTH,52.0,NONE
20001,CASH PRICE,86336,Px00030200120,HC INHIBIN A #,BOTH,173.0,NONE
20001,CASH PRICE,86160,Px00030200124,HC COMPLEMENT ANTIGEN EACH COMPONENT #,BOTH,197.0,NONE
20001,CASH PRICE,86160,Px00030200125,HC COMPLEMENT ANTIGEN EACH COMPONENT #,BOTH,197.0,NONE
20001,CASH PRICE,86708,Px00030200126,HC HEPATITIS A ANTIBODY HAAB #,BOTH,56.0,NONE
20001,CASH PRICE,86708,Px00030200127,HC HEPATITIS A ANTIBODY HAAB #,BOTH,56.0,NONE
20001,CASH PRICE,86664,Px00030200128,HC ANTIBODY EPSTEIN-BARR EB VIRUS NUCLEAR AG EBNA #,BOTH,258.0,NONE
20001,CASH PRICE,86665,Px00030200129,HC ANTIBODY EPSTEIN-BARR EB VIRUS VIRAL CAPSID VCA #,BOTH,281.0,NONE
20001,CASH PRICE,86735,Px00030200130,HC ANTIBODY MUMPS #,BOTH,246.0,NONE
20001,CASH PRICE,86635,Px00030200131,HC ANTIBODY COCCIDIOIDES #,BOTH,402.0,NONE
20001,CASH PRICE,86592,Px00030200132,HC SYPHILIS TEST NON-TREPONEMAL ANTIBODY QUAL #,BOTH,41.0,NONE
20001,CASH PRICE,86592,Px00030200133,HC SYPHILIS TEST NON-TREPONEMAL ANTIBODY QUAL #,BOTH,41.0,NONE
20001,CASH PRICE,86147,Px00030200134,HC CARDIOLIPIN ANTIBODY EACH IG CLASS #,BOTH,128.0,NONE
20001,CASH PRICE,86003,Px00030200135,HC ALLERGEN SPEC IGE CRUDE ALLERGEN EXTRACT EACH #,BOTH,24.0,NONE
20001,CASH PRICE,86160,Px00030200136,HC COMPLEMENT ANTIGEN EACH COMPONENT #,BOTH,197.0,NONE
20001,CASH PRICE,86147,Px00030200137,HC CARDIOLIPIN ANTIBODY EACH IG CLASS #,BOTH,128.0,NONE
20001,CASH PRICE,86778,Px00030200138,HC ANTIBODY TOXOPLASMA IGM #,BOTH,138.0,NONE
20001,CASH PRICE,86665,Px00030200139,HC ANTIBODY EPSTEIN-BARR EB VIRUS VIRAL CAPSID VCA #,BOTH,281.0,NONE
20001,CASH PRICE,86665,Px00030200140,HC ANTIBODY EPSTEIN-BARR EB VIRUS VIRAL CAPSID VCA #,BOTH,281.0,NONE
20001,CASH PRICE,86664,Px00030200141,HC ANTIBODY EPSTEIN-BARR EB VIRUS NUCLEAR AG EBNA #,BOTH,258.0,NONE
20001,CASH PRICE,86777,Px00030200142,HC ANTIBODY TOXOPLASMA #,BOTH,82.0,NONE
20001,CASH PRICE,86778,Px00030200143,HC ANTIBODY TOXOPLASMA IGM #,BOTH,138.0,NONE
20001,CASH PRICE,86635,Px00030200144,HC ANTIBODY COCCIDIOIDES #,BOTH,402.0,NONE
20001,CASH PRICE,86376,Px00030200152,HC MICROSOMAL ANTIBODIES EACH #,BOTH,246.0,NONE
20001,CASH PRICE,86709,Px00030200153,HC HEPATITIS ANTIBODY HAAB IGM ANTIBODY #,BOTH,216.0,NONE
20001,CASH PRICE,86022,Px00030200154,HC ANTIBODY IDENTIFICATION PLATELET ANTIBODIES #,BOTH,427.0,NONE
20001,CASH PRICE,86008,Px00030200219,HC HEMOGLOBIN FRACTJ/QUANTJ ELECTROPHORESIS #,BOTH,40.0,NONE
20001,CASH PRICE,86015,Px00030200273,HC ACTIN SMOOTH MUSCLE ANTIBODY EACH #,BOTH,40.0,NONE
20001,CASH PRICE,86364,Px00030200294,HC TISSUE TRANSGLUTAMINASE EA IMMUNOGLOBULIN CLASS #,BOTH,44.0,NONE
